Measurement Time,Port 1 MPS-1 Water Potential Potential kPa,Port 2 EC-5 Soil Moisture mﾳ/mﾳ VWC,Port 3 EC-5 Soil Moisture mﾳ/mﾳ VWC,Port 4 MPS-1 Water Potential Potential kPa
18 Jul 2012 12:30 PM,-85,0.106,0.219,-52
18 Jul 2012 01:00 PM,-86,0.105,0.219,-52
18 Jul 2012 01:30 PM,-86,0.105,0.218,-53
18 Jul 2012 02:00 PM,-86,0.105,0.218,-53
18 Jul 2012 02:30 PM,-86,0.105,0.217,-53
18 Jul 2012 03:00 PM,-86,0.105,0.217,-53
18 Jul 2012 03:30 PM,-87,0.144,0.216,-53
18 Jul 2012 04:00 PM,-88,0.376,0.215,-53
18 Jul 2012 04:30 PM,-88,0.355,0.215,-53
18 Jul 2012 05:00 PM,-88,0.337,0.214,-53
18 Jul 2012 05:30 PM,-88,0.32,0.213,-53
18 Jul 2012 06:00 PM,-89,0.305,0.213,-53
18 Jul 2012 06:30 PM,-89,0.292,0.213,-53
18 Jul 2012 07:00 PM,-89,0.281,0.213,-53
18 Jul 2012 07:30 PM,-89,0.271,0.213,-53
18 Jul 2012 08:00 PM,-90,0.262,0.213,-53
18 Jul 2012 08:30 PM,-90,0.254,0.213,-53
18 Jul 2012 09:00 PM,-90,0.247,0.213,-54
18 Jul 2012 09:30 PM,-90,0.242,0.213,-54
18 Jul 2012 10:00 PM,-91,0.236,0.213,-54
18 Jul 2012 10:30 PM,-91,0.23,0.213,-54
18 Jul 2012 11:00 PM,-92,0.226,0.213,-54
18 Jul 2012 11:30 PM,-92,0.222,0.213,-55
19 Jul 2012 12:00 AM,-93,0.219,0.212,-55
19 Jul 2012 12:30 AM,-93,0.215,0.212,-55
19 Jul 2012 01:00 AM,-93,0.213,0.212,-55
19 Jul 2012 01:30 AM,-93,0.21,0.212,-56
19 Jul 2012 02:00 AM,-93,0.207,0.212,-56
19 Jul 2012 02:30 AM,-93,0.205,0.211,-56
19 Jul 2012 03:00 AM,-93,0.202,0.211,-56
19 Jul 2012 03:30 AM,-93,0.201,0.21,-57
19 Jul 2012 04:00 AM,-93,0.199,0.21,-57
19 Jul 2012 04:30 AM,-93,0.196,0.21,-57
19 Jul 2012 05:00 AM,-94,0.196,0.21,-57
19 Jul 2012 05:30 AM,-94,0.193,0.21,-57
19 Jul 2012 06:00 AM,-95,0.192,0.21,-57
19 Jul 2012 06:30 AM,-95,0.191,0.21,-58
19 Jul 2012 07:00 AM,-94,0.19,0.21,-57
19 Jul 2012 07:30 AM,-95,0.188,0.209,-58
19 Jul 2012 08:00 AM,-96,0.186,0.209,-58
19 Jul 2012 08:30 AM,-96,0.185,0.209,-58
19 Jul 2012 09:00 AM,-96,0.184,0.208,-58
19 Jul 2012 09:30 AM,-96,0.182,0.208,-58
19 Jul 2012 10:00 AM,-96,0.18,0.208,-58
19 Jul 2012 10:30 AM,-96,0.179,0.207,-58
19 Jul 2012 11:00 AM,-96,0.176,0.207,-58
19 Jul 2012 11:30 AM,-96,0.174,0.207,-58
19 Jul 2012 12:00 PM,-96,0.172,0.207,-58
19 Jul 2012 12:30 PM,-97,0.169,0.207,-59
19 Jul 2012 01:00 PM,-97,0.167,0.206,-59
19 Jul 2012 01:30 PM,-98,0.164,0.206,-59
19 Jul 2012 02:00 PM,-98,0.162,0.206,-59
19 Jul 2012 02:30 PM,-98,0.161,0.205,-59
19 Jul 2012 03:00 PM,-97,0.16,0.205,-59
19 Jul 2012 03:30 PM,-97,0.158,0.205,-59
19 Jul 2012 04:00 PM,-98,0.156,0.205,-59
19 Jul 2012 04:30 PM,-98,0.156,0.204,-59
19 Jul 2012 05:00 PM,-99,0.154,0.203,-59
19 Jul 2012 05:30 PM,-99,0.152,0.203,-59
19 Jul 2012 06:00 PM,-100,0.151,0.203,-59
19 Jul 2012 06:30 PM,-100,0.151,0.203,-59
19 Jul 2012 07:00 PM,-100,0.151,0.203,-59
19 Jul 2012 07:30 PM,-101,0.15,0.202,-59
19 Jul 2012 08:00 PM,-101,0.149,0.202,-59
19 Jul 2012 08:30 PM,-100,0.149,0.202,-59
19 Jul 2012 09:00 PM,-101,0.149,0.202,-59
19 Jul 2012 09:30 PM,-103,0.148,0.202,-60
19 Jul 2012 10:00 PM,-103,0.148,0.202,-60
19 Jul 2012 10:30 PM,-104,0.147,0.202,-60
19 Jul 2012 11:00 PM,-104,0.147,0.202,-60
19 Jul 2012 11:30 PM,-104,0.146,0.202,-60
20 Jul 2012 12:00 AM,-104,0.146,0.202,-61
20 Jul 2012 12:30 AM,-104,0.145,0.202,-60
20 Jul 2012 01:00 AM,-105,0.145,0.202,-60
20 Jul 2012 01:30 AM,-105,0.145,0.202,-61
20 Jul 2012 02:00 AM,-105,0.145,0.201,-61
20 Jul 2012 02:30 AM,-105,0.145,0.201,-61
20 Jul 2012 03:00 AM,-105,0.145,0.2,-61
20 Jul 2012 03:30 AM,-105,0.145,0.2,-62
20 Jul 2012 04:00 AM,-106,0.144,0.2,-62
20 Jul 2012 04:30 AM,-107,0.144,0.2,-62
20 Jul 2012 05:00 AM,-106,0.144,0.2,-62
20 Jul 2012 05:30 AM,-107,0.144,0.2,-63
20 Jul 2012 06:00 AM,-108,0.143,0.2,-63
20 Jul 2012 06:30 AM,-107,0.143,0.2,-63
20 Jul 2012 07:00 AM,-108,0.142,0.2,-63
20 Jul 2012 07:30 AM,-108,0.142,0.199,-63
20 Jul 2012 08:00 AM,-107,0.142,0.199,-63
20 Jul 2012 08:30 AM,-109,0.142,0.199,-64
20 Jul 2012 09:00 AM,-109,0.141,0.199,-64
20 Jul 2012 09:30 AM,-109,0.141,0.198,-64
20 Jul 2012 10:00 AM,-109,0.14,0.198,-64
20 Jul 2012 10:30 AM,-110,0.14,0.198,-64
20 Jul 2012 11:00 AM,-110,0.139,0.197,-64
20 Jul 2012 11:30 AM,-110,0.139,0.197,-64
20 Jul 2012 12:00 PM,-110,0.137,0.196,-64
20 Jul 2012 12:30 PM,-110,0.136,0.196,-65
20 Jul 2012 01:00 PM,-110,0.135,0.196,-64
20 Jul 2012 01:30 PM,-110,0.134,0.196,-64
20 Jul 2012 02:00 PM,-111,0.134,0.196,-64
20 Jul 2012 02:30 PM,-111,0.132,0.196,-64
20 Jul 2012 03:00 PM,-111,0.131,0.196,-64
20 Jul 2012 03:30 PM,-112,0.13,0.195,-64
20 Jul 2012 04:00 PM,-112,0.13,0.195,-64
20 Jul 2012 04:30 PM,-113,0.128,0.195,-65
20 Jul 2012 05:00 PM,-113,0.128,0.195,-65
20 Jul 2012 05:30 PM,-113,0.128,0.194,-64
20 Jul 2012 06:00 PM,-114,0.128,0.194,-64
20 Jul 2012 06:30 PM,-114,0.128,0.194,-65
20 Jul 2012 07:00 PM,-115,0.128,0.193,-65
20 Jul 2012 07:30 PM,-115,0.128,0.193,-65
20 Jul 2012 08:00 PM,-115,0.128,0.193,-65
20 Jul 2012 08:30 PM,-115,0.128,0.193,-65
20 Jul 2012 09:00 PM,-115,0.128,0.193,-65
20 Jul 2012 09:30 PM,-115,0.128,0.193,-65
20 Jul 2012 10:00 PM,-116,0.128,0.193,-65
20 Jul 2012 10:30 PM,-116,0.128,0.193,-66
20 Jul 2012 11:00 PM,-115,0.128,0.193,-66
20 Jul 2012 11:30 PM,-116,0.127,0.193,-66
21 Jul 2012 12:00 AM,-117,0.127,0.193,-66
21 Jul 2012 12:30 AM,-117,0.127,0.193,-66
21 Jul 2012 01:00 AM,-117,0.127,0.193,-66
21 Jul 2012 01:30 AM,-117,0.127,0.192,-66
21 Jul 2012 02:00 AM,-118,0.127,0.192,-66
21 Jul 2012 02:30 AM,-118,0.126,0.192,-66
21 Jul 2012 03:00 AM,-118,0.126,0.192,-67
21 Jul 2012 03:30 AM,-119,0.126,0.192,-67
21 Jul 2012 04:00 AM,-118,0.125,0.192,-67
21 Jul 2012 04:30 AM,-119,0.125,0.191,-67
21 Jul 2012 05:00 AM,-120,0.125,0.191,-67
21 Jul 2012 05:30 AM,-120,0.125,0.191,-67
21 Jul 2012 06:00 AM,-120,0.125,0.191,-68
21 Jul 2012 06:30 AM,-120,0.125,0.191,-68
21 Jul 2012 07:00 AM,-120,0.125,0.191,-68
21 Jul 2012 07:30 AM,-121,0.125,0.191,-68
21 Jul 2012 08:00 AM,-120,0.125,0.191,-69
21 Jul 2012 08:30 AM,-121,0.124,0.191,-68
21 Jul 2012 09:00 AM,-121,0.123,0.19,-69
21 Jul 2012 09:30 AM,-121,0.123,0.19,-68
21 Jul 2012 10:00 AM,-121,0.122,0.19,-69
21 Jul 2012 10:30 AM,-121,0.121,0.19,-68
21 Jul 2012 11:00 AM,-124,0.119,0.189,-68
21 Jul 2012 11:30 AM,-124,0.118,0.188,-68
21 Jul 2012 12:00 PM,-124,0.117,0.188,-69
21 Jul 2012 12:30 PM,-124,0.115,0.188,-69
21 Jul 2012 01:00 PM,-125,0.114,0.187,-69
21 Jul 2012 01:30 PM,-125,0.112,0.186,-69
21 Jul 2012 02:00 PM,-125,0.111,0.186,-69
21 Jul 2012 02:30 PM,-126,0.111,0.186,-69
21 Jul 2012 03:00 PM,-126,0.11,0.186,-69
21 Jul 2012 03:30 PM,-127,0.109,0.186,-69
21 Jul 2012 04:00 PM,-127,0.108,0.185,-69
21 Jul 2012 04:30 PM,-127,0.107,0.185,-69
21 Jul 2012 05:00 PM,-129,0.106,0.185,-69
21 Jul 2012 05:30 PM,-129,0.105,0.185,-69
21 Jul 2012 06:00 PM,-129,0.105,0.185,-69
21 Jul 2012 06:30 PM,-131,0.105,0.184,-69
21 Jul 2012 07:00 PM,-132,0.105,0.184,-69
21 Jul 2012 07:30 PM,-132,0.104,0.184,-69
21 Jul 2012 08:00 PM,-133,0.104,0.183,-69
21 Jul 2012 08:30 PM,-132,0.104,0.183,-69
21 Jul 2012 09:00 PM,-133,0.104,0.183,-69
21 Jul 2012 09:30 PM,-135,0.104,0.183,-70
21 Jul 2012 10:00 PM,-136,0.104,0.183,-70
21 Jul 2012 10:30 PM,-136,0.104,0.183,-70
21 Jul 2012 11:00 PM,-136,0.103,0.183,-71
21 Jul 2012 11:30 PM,-137,0.103,0.183,-70
22 Jul 2012 12:00 AM,-137,0.103,0.183,-71
22 Jul 2012 12:30 AM,-137,0.103,0.183,-71
22 Jul 2012 01:00 AM,-138,0.103,0.183,-71
22 Jul 2012 01:30 AM,-138,0.103,0.183,-71
22 Jul 2012 02:00 AM,-138,0.103,0.183,-71
22 Jul 2012 02:30 AM,-139,0.103,0.183,-72
22 Jul 2012 03:00 AM,-139,0.102,0.182,-72
22 Jul 2012 03:30 AM,-140,0.102,0.182,-72
22 Jul 2012 04:00 AM,-140,0.102,0.182,-72
22 Jul 2012 04:30 AM,-140,0.102,0.182,-72
22 Jul 2012 05:00 AM,-140,0.102,0.182,-72
22 Jul 2012 05:30 AM,-142,0.101,0.182,-72
22 Jul 2012 06:00 AM,-142,0.101,0.181,-73
22 Jul 2012 06:30 AM,-142,0.101,0.181,-73
22 Jul 2012 07:00 AM,-143,0.101,0.181,-73
22 Jul 2012 07:30 AM,-144,0.101,0.181,-73
22 Jul 2012 08:00 AM,-145,0.101,0.18,-73
22 Jul 2012 08:30 AM,-145,0.101,0.179,-73
22 Jul 2012 09:00 AM,-145,0.101,0.179,-74
22 Jul 2012 09:30 AM,-145,0.1,0.179,-73
22 Jul 2012 10:00 AM,-144,0.1,0.179,-73
22 Jul 2012 10:30 AM,-147,0.099,0.179,-73
22 Jul 2012 11:00 AM,-147,0.098,0.179,-73
22 Jul 2012 11:30 AM,-148,0.097,0.178,-73
22 Jul 2012 12:00 PM,-149,0.096,0.178,-73
22 Jul 2012 12:30 PM,-151,0.095,0.177,-74
22 Jul 2012 01:00 PM,-149,0.094,0.176,-74
22 Jul 2012 01:30 PM,-152,0.094,0.176,-74
22 Jul 2012 02:00 PM,-152,0.093,0.176,-74
22 Jul 2012 02:30 PM,-152,0.093,0.175,-74
22 Jul 2012 03:00 PM,-153,0.092,0.175,-74
22 Jul 2012 03:30 PM,-155,0.092,0.175,-74
22 Jul 2012 04:00 PM,-155,0.091,0.174,-74
22 Jul 2012 04:30 PM,-156,0.091,0.174,-74
22 Jul 2012 05:00 PM,-156,0.091,0.174,-74
22 Jul 2012 05:30 PM,-157,0.09,0.174,-74
22 Jul 2012 06:00 PM,-159,0.09,0.173,-74
22 Jul 2012 06:30 PM,-159,0.09,0.173,-74
22 Jul 2012 07:00 PM,-162,0.089,0.173,-74
22 Jul 2012 07:30 PM,-163,0.089,0.173,-74
22 Jul 2012 08:00 PM,-163,0.089,0.172,-75
22 Jul 2012 08:30 PM,-163,0.089,0.172,-76
22 Jul 2012 09:00 PM,-166,0.089,0.172,-75
22 Jul 2012 09:30 PM,-166,0.089,0.172,-76
22 Jul 2012 10:00 PM,-167,0.089,0.172,-76
22 Jul 2012 10:30 PM,-166,0.089,0.172,-76
22 Jul 2012 11:00 PM,-166,0.089,0.172,-76
22 Jul 2012 11:30 PM,-167,0.089,0.172,-76
23 Jul 2012 12:00 AM,-167,0.089,0.171,-76
23 Jul 2012 12:30 AM,-167,0.089,0.171,-76
23 Jul 2012 01:00 AM,-169,0.089,0.171,-77
23 Jul 2012 01:30 AM,-170,0.088,0.171,-77
23 Jul 2012 02:00 AM,-170,0.088,0.171,-77
23 Jul 2012 02:30 AM,-170,0.088,0.171,-77
23 Jul 2012 03:00 AM,-172,0.088,0.171,-77
23 Jul 2012 03:30 AM,-172,0.088,0.17,-77
23 Jul 2012 04:00 AM,-172,0.088,0.17,-78
23 Jul 2012 04:30 AM,-172,0.088,0.17,-78
23 Jul 2012 05:00 AM,-173,0.088,0.169,-78
23 Jul 2012 05:30 AM,-172,0.088,0.169,-78
23 Jul 2012 06:00 AM,-173,0.088,0.169,-78
23 Jul 2012 06:30 AM,-173,0.088,0.169,-78
23 Jul 2012 07:00 AM,-175,0.088,0.169,-78
23 Jul 2012 07:30 AM,-177,0.088,0.169,-78
23 Jul 2012 08:00 AM,-177,0.088,0.169,-78
23 Jul 2012 08:30 AM,-175,0.087,0.169,-79
23 Jul 2012 09:00 AM,-177,0.087,0.168,-79
23 Jul 2012 09:30 AM,-177,0.087,0.168,-80
23 Jul 2012 10:00 AM,-178,0.086,0.168,-80
23 Jul 2012 10:30 AM,-180,0.086,0.168,-79
23 Jul 2012 11:00 AM,-180,0.085,0.167,-79
23 Jul 2012 11:30 AM,-181,0.084,0.166,-80
23 Jul 2012 12:00 PM,-181,0.084,0.166,-79
23 Jul 2012 12:30 PM,-183,0.084,0.166,-79
23 Jul 2012 01:00 PM,-185,0.083,0.165,-79
23 Jul 2012 01:30 PM,-185,0.083,0.165,-80
23 Jul 2012 02:00 PM,-186,0.083,0.164,-80
23 Jul 2012 02:30 PM,-186,0.083,0.164,-79
23 Jul 2012 03:00 PM,-190,0.083,0.163,-80
23 Jul 2012 03:30 PM,-192,0.082,0.162,-80
23 Jul 2012 04:00 PM,-192,0.081,0.162,-18
23 Jul 2012 04:30 PM,-197,0.081,0.162,-14
23 Jul 2012 05:00 PM,-195,0.081,0.162,-14
23 Jul 2012 05:30 PM,-197,0.081,0.162,-14
23 Jul 2012 06:00 PM,-199,0.081,0.162,-14
23 Jul 2012 06:30 PM,-199,0.081,0.162,-15
23 Jul 2012 07:00 PM,-199,0.081,0.162,-15
23 Jul 2012 07:30 PM,-199,0.081,0.162,-16
23 Jul 2012 08:00 PM,-199,0.081,0.162,-16
23 Jul 2012 08:30 PM,-201,0.081,0.162,-17
23 Jul 2012 09:00 PM,-201,0.081,0.162,-17
23 Jul 2012 09:30 PM,-201,0.081,0.162,-18
23 Jul 2012 10:00 PM,-201,0.081,0.162,-18
23 Jul 2012 10:30 PM,-202,0.081,0.162,-18
23 Jul 2012 11:00 PM,-202,0.081,0.162,-19
23 Jul 2012 11:30 PM,-202,0.081,0.162,-19
24 Jul 2012 12:00 AM,-202,0.081,0.162,-20
24 Jul 2012 12:30 AM,-202,0.081,0.162,-20
24 Jul 2012 01:00 AM,-202,0.081,0.162,-21
24 Jul 2012 01:30 AM,-204,0.081,0.161,-22
24 Jul 2012 02:00 AM,-204,0.081,0.161,-23
24 Jul 2012 02:30 AM,-204,0.081,0.161,-24
24 Jul 2012 03:00 AM,-206,0.081,0.161,-24
24 Jul 2012 03:30 AM,-204,0.081,0.161,-25
24 Jul 2012 04:00 AM,-204,0.081,0.161,-26
24 Jul 2012 04:30 AM,-206,0.081,0.161,-27
24 Jul 2012 05:00 AM,-208,0.081,0.161,-28
24 Jul 2012 05:30 AM,-204,0.081,0.161,-29
24 Jul 2012 06:00 AM,-206,0.081,0.161,-30
24 Jul 2012 06:30 AM,-206,0.081,0.16,-31
24 Jul 2012 07:00 AM,-208,0.08,0.16,-32
24 Jul 2012 07:30 AM,-208,0.08,0.16,-33
24 Jul 2012 08:00 AM,-208,0.08,0.16,-34
24 Jul 2012 08:30 AM,-208,0.08,0.16,-35
24 Jul 2012 09:00 AM,-210,0.08,0.159,-34
24 Jul 2012 09:30 AM,-208,0.08,0.159,-20
24 Jul 2012 10:00 AM,-208,0.08,0.159,-16
24 Jul 2012 10:30 AM,-208,0.08,0.159,-16
24 Jul 2012 11:00 AM,-208,0.08,0.159,-16
24 Jul 2012 11:30 AM,-208,0.08,0.159,-16
24 Jul 2012 12:00 PM,-208,0.079,0.158,-17
24 Jul 2012 12:30 PM,-210,0.079,0.158,-17
24 Jul 2012 01:00 PM,-210,0.079,0.158,-18
24 Jul 2012 01:30 PM,-208,0.079,0.158,-18
24 Jul 2012 02:00 PM,-210,0.079,0.157,-18
24 Jul 2012 02:30 PM,-210,0.079,0.157,-19
24 Jul 2012 03:00 PM,-210,0.079,0.157,-19
24 Jul 2012 03:30 PM,-212,0.079,0.157,-20
24 Jul 2012 04:00 PM,-210,0.079,0.156,-20
24 Jul 2012 04:30 PM,-210,0.079,0.156,-21
24 Jul 2012 05:00 PM,-212,0.079,0.156,-22
24 Jul 2012 05:30 PM,-212,0.079,0.156,-23
24 Jul 2012 06:00 PM,-212,0.079,0.156,-24
24 Jul 2012 06:30 PM,-212,0.079,0.156,-25
24 Jul 2012 07:00 PM,-212,0.079,0.156,-26
24 Jul 2012 07:30 PM,-212,0.079,0.156,-27
24 Jul 2012 08:00 PM,-212,0.079,0.156,-28
24 Jul 2012 08:30 PM,-212,0.079,0.156,-29
24 Jul 2012 09:00 PM,-212,0.079,0.156,-31
24 Jul 2012 09:30 PM,-212,0.079,0.156,-31
24 Jul 2012 10:00 PM,-212,0.079,0.156,-32
24 Jul 2012 10:30 PM,-214,0.078,0.156,-33
24 Jul 2012 11:00 PM,-214,0.078,0.156,-34
24 Jul 2012 11:30 PM,-214,0.078,0.156,-35
25 Jul 2012 12:00 AM,-214,0.078,0.156,-36
25 Jul 2012 12:30 AM,-214,0.078,0.156,-37
25 Jul 2012 01:00 AM,-214,0.078,0.156,-37
25 Jul 2012 01:30 AM,-214,0.078,0.156,-38
25 Jul 2012 02:00 AM,-214,0.078,0.156,-39
25 Jul 2012 02:30 AM,-216,0.078,0.156,-39
25 Jul 2012 03:00 AM,-216,0.078,0.156,-40
25 Jul 2012 03:30 AM,-216,0.078,0.156,-41
25 Jul 2012 04:00 AM,-216,0.078,0.155,-41
25 Jul 2012 04:30 AM,-216,0.078,0.155,-42
25 Jul 2012 05:00 AM,-216,0.077,0.156,-42
25 Jul 2012 05:30 AM,-218,0.077,0.155,-43
25 Jul 2012 06:00 AM,-218,0.077,0.155,-43
25 Jul 2012 06:30 AM,-216,0.077,0.155,-44
25 Jul 2012 07:00 AM,-216,0.077,0.155,-45
25 Jul 2012 07:30 AM,-216,0.077,0.155,-45
25 Jul 2012 08:00 AM,-216,0.077,0.155,-45
25 Jul 2012 08:30 AM,-216,0.077,0.155,-46
25 Jul 2012 09:00 AM,-218,0.077,0.154,-46
25 Jul 2012 09:30 AM,-216,0.077,0.154,-47
25 Jul 2012 10:00 AM,-216,0.077,0.154,-47
25 Jul 2012 10:30 AM,-216,0.077,0.153,-47
25 Jul 2012 11:00 AM,-218,0.077,0.152,-48
25 Jul 2012 11:30 AM,-218,0.077,0.152,-48
25 Jul 2012 12:00 PM,-218,0.077,0.152,-49
25 Jul 2012 12:30 PM,-218,0.076,0.152,-49
25 Jul 2012 01:00 PM,-220,0.076,0.151,-49
25 Jul 2012 01:30 PM,-218,0.076,0.151,-50
25 Jul 2012 02:00 PM,-218,0.076,0.151,-50
25 Jul 2012 02:30 PM,-220,0.075,0.151,-50
25 Jul 2012 03:00 PM,-220,0.075,0.151,-51
25 Jul 2012 03:30 PM,-220,0.075,0.151,-51
25 Jul 2012 04:00 PM,-222,0.075,0.15,-52
25 Jul 2012 04:30 PM,-220,0.075,0.15,-52
25 Jul 2012 05:00 PM,-220,0.075,0.149,-52
25 Jul 2012 05:30 PM,-220,0.074,0.149,-52
25 Jul 2012 06:00 PM,-222,0.074,0.149,-52
25 Jul 2012 06:30 PM,-222,0.074,0.149,-53
25 Jul 2012 07:00 PM,-222,0.074,0.149,-53
25 Jul 2012 07:30 PM,-222,0.074,0.149,-53
25 Jul 2012 08:00 PM,-224,0.074,0.149,-53
25 Jul 2012 08:30 PM,-224,0.074,0.148,-54
25 Jul 2012 09:00 PM,-226,0.074,0.148,-54
25 Jul 2012 09:30 PM,-226,0.074,0.148,-54
25 Jul 2012 10:00 PM,-226,0.074,0.149,-55
25 Jul 2012 10:30 PM,-226,0.074,0.149,-55
25 Jul 2012 11:00 PM,-224,0.074,0.149,-55
25 Jul 2012 11:30 PM,-226,0.074,0.149,-55
26 Jul 2012 12:00 AM,-226,0.074,0.149,-56
26 Jul 2012 12:30 AM,-226,0.074,0.149,-56
26 Jul 2012 01:00 AM,-226,0.074,0.149,-57
26 Jul 2012 01:30 AM,-228,0.074,0.149,-57
26 Jul 2012 02:00 AM,-228,0.074,0.149,-57
26 Jul 2012 02:30 AM,-230,0.074,0.148,-57
26 Jul 2012 03:00 AM,-228,0.074,0.148,-57
26 Jul 2012 03:30 AM,-228,0.073,0.148,-58
26 Jul 2012 04:00 AM,-230,0.073,0.148,-58
26 Jul 2012 04:30 AM,-233,0.073,0.148,-58
26 Jul 2012 05:00 AM,-230,0.073,0.148,-59
26 Jul 2012 05:30 AM,-230,0.073,0.148,-59
26 Jul 2012 06:00 AM,-230,0.073,0.148,-59
26 Jul 2012 06:30 AM,-233,0.073,0.148,-59
26 Jul 2012 07:00 AM,-233,0.073,0.148,-59
26 Jul 2012 07:30 AM,-233,0.073,0.148,-60
26 Jul 2012 08:00 AM,-233,0.073,0.148,-60
26 Jul 2012 08:30 AM,-233,0.073,0.148,-61
26 Jul 2012 09:00 AM,-235,0.073,0.147,-61
26 Jul 2012 09:30 AM,-235,0.073,0.147,-61
26 Jul 2012 10:00 AM,-235,0.073,0.147,-61
26 Jul 2012 10:30 AM,-233,0.072,0.146,-62
26 Jul 2012 11:00 AM,-233,0.072,0.145,-62
26 Jul 2012 11:30 AM,-233,0.072,0.145,-62
26 Jul 2012 12:00 PM,-235,0.072,0.145,-62
26 Jul 2012 12:30 PM,-233,0.072,0.145,-62
26 Jul 2012 01:00 PM,-235,0.072,0.145,-63
26 Jul 2012 01:30 PM,-235,0.072,0.145,-63
26 Jul 2012 02:00 PM,-235,0.072,0.145,-63
26 Jul 2012 02:30 PM,-237,0.072,0.144,-64
26 Jul 2012 03:00 PM,-28,0.4,0.19,-25
26 Jul 2012 03:30 PM,-17,0.459,0.309,-14
26 Jul 2012 04:00 PM,-17,0.445,0.332,-14
26 Jul 2012 04:30 PM,-17,0.434,0.338,-15
26 Jul 2012 05:00 PM,-17,0.425,0.339,-15
26 Jul 2012 05:30 PM,-17,0.417,0.339,-15
26 Jul 2012 06:00 PM,-17,0.41,0.338,-15
26 Jul 2012 06:30 PM,-17,0.403,0.338,-15
26 Jul 2012 07:00 PM,-17,0.396,0.338,-15
26 Jul 2012 07:30 PM,-17,0.389,0.338,-15
26 Jul 2012 08:00 PM,-17,0.383,0.337,-15
26 Jul 2012 08:30 PM,-17,0.377,0.336,-15
26 Jul 2012 09:00 PM,-18,0.371,0.335,-15
26 Jul 2012 09:30 PM,-18,0.365,0.334,-16
26 Jul 2012 10:00 PM,-18,0.36,0.333,-15
26 Jul 2012 10:30 PM,-18,0.354,0.332,-15
26 Jul 2012 11:00 PM,-18,0.349,0.332,-15
26 Jul 2012 11:30 PM,-18,0.344,0.332,-15
27 Jul 2012 12:00 AM,-19,0.34,0.331,-15
27 Jul 2012 12:30 AM,-19,0.336,0.329,-15
27 Jul 2012 01:00 AM,-19,0.332,0.328,-15
27 Jul 2012 01:30 AM,-19,0.328,0.328,-15
27 Jul 2012 02:00 AM,-20,0.326,0.327,-15
27 Jul 2012 02:30 AM,-20,0.322,0.326,-15
27 Jul 2012 03:00 AM,-20,0.32,0.326,-16
27 Jul 2012 03:30 AM,-20,0.316,0.325,-16
27 Jul 2012 04:00 AM,-20,0.314,0.324,-16
27 Jul 2012 04:30 AM,-21,0.311,0.323,-16
27 Jul 2012 05:00 AM,-21,0.309,0.322,-16
27 Jul 2012 05:30 AM,-21,0.307,0.321,-16
27 Jul 2012 06:00 AM,-21,0.304,0.321,-16
27 Jul 2012 06:30 AM,-21,0.302,0.321,-16
27 Jul 2012 07:00 AM,-22,0.3,0.32,-16
27 Jul 2012 07:30 AM,-19,0.326,0.318,-15
27 Jul 2012 08:00 AM,-17,0.477,0.368,-15
27 Jul 2012 08:30 AM,-17,0.468,0.4,-15
27 Jul 2012 09:00 AM,-17,0.462,0.398,-15
27 Jul 2012 09:30 AM,-18,0.457,0.397,-15
27 Jul 2012 10:00 AM,-18,0.481,0.41,-15
27 Jul 2012 10:30 AM,-18,0.474,0.412,-15
27 Jul 2012 11:00 AM,-18,0.464,0.407,-15
27 Jul 2012 11:30 AM,-18,0.458,0.404,-15
27 Jul 2012 12:00 PM,-17,0.454,0.402,-15
27 Jul 2012 12:30 PM,-17,0.452,0.4,-15
27 Jul 2012 01:00 PM,-17,0.451,0.4,-15
27 Jul 2012 01:30 PM,-17,0.45,0.4,-15
27 Jul 2012 02:00 PM,-17,0.447,0.398,-15
27 Jul 2012 02:30 PM,-17,0.444,0.397,-15
27 Jul 2012 03:00 PM,-17,0.441,0.396,-15
27 Jul 2012 03:30 PM,-17,0.439,0.395,-15
27 Jul 2012 04:00 PM,-17,0.436,0.394,-15
27 Jul 2012 04:30 PM,-17,0.434,0.394,-15
27 Jul 2012 05:00 PM,-17,0.431,0.393,-15
27 Jul 2012 05:30 PM,-17,0.428,0.393,-15
27 Jul 2012 06:00 PM,-17,0.427,0.392,-15
27 Jul 2012 06:30 PM,-17,0.424,0.391,-15
27 Jul 2012 07:00 PM,-17,0.423,0.39,-15
27 Jul 2012 07:30 PM,-17,0.42,0.389,-15
27 Jul 2012 08:00 PM,-17,0.418,0.389,-15
27 Jul 2012 08:30 PM,-17,0.417,0.389,-15
27 Jul 2012 09:00 PM,-17,0.415,0.389,-15
27 Jul 2012 09:30 PM,-17,0.413,0.389,-15
27 Jul 2012 10:00 PM,-17,0.411,0.388,-15
27 Jul 2012 10:30 PM,-17,0.41,0.388,-15
27 Jul 2012 11:00 PM,-17,0.408,0.387,-15
27 Jul 2012 11:30 PM,-17,0.406,0.387,-15
28 Jul 2012 12:00 AM,-17,0.405,0.386,-15
28 Jul 2012 12:30 AM,-17,0.403,0.386,-15
28 Jul 2012 01:00 AM,-17,0.402,0.386,-15
28 Jul 2012 01:30 AM,-17,0.4,0.386,-15
28 Jul 2012 02:00 AM,-17,0.4,0.386,-15
28 Jul 2012 02:30 AM,-17,0.398,0.386,-15
28 Jul 2012 03:00 AM,-17,0.396,0.386,-15
